OID_,COUNT,MEAN_JV,MEAN_LND_VAL,MEAN_LND_SQFOOT,MEAN_ACT_YR_BLT,MEAN_TOT_LVG_AREA,MEAN_WaterAccess,SHAPE_Area,Hwy_NEAR_DIST,Hwy_Acc_NEAR_DIST,Beach_NEAR_DIST,Grocery_NEAR_DIST,A_School_NEAR_DIST,B_School_NEAR_DIST,C_School_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long
89,5.000000000000000,277314,15572.000000000000000,1297.599999999999909,1983.000000000000000,1192.000000000000000,0.000000000000000,93217.782314838535967,11740.686619104506462,11832.831455654915771,25264.073676553114637,27127.998804818660574,9900.260266345372656,2861.456759658589363,14755.515991393787772,2861.456759658589363,26.3205147,-80.1528931
90,8.000000000000000,213435,29978.750000000000000,7494.125000000000000,1974.000000000000000,1144.625000000000000,0.000000000000000,93217.889951151781133,3766.469697732563873,3830.278249786165361,9285.679228280205280,19523.817903340946941,11334.024028707568505,13963.417151338884651,2215.612644850345077,2215.612644850345077,26.3157082,-80.1043549
91,9.000000000000000,363938.888888889,15602.222222222222626,7801.555555555555657,1973.777777777777828,1483.444444444444343,0.000000000000000,93217.782314838535967,216.062087063475275,5042.485136928751672,16031.760300844129233,12092.669358689659930,19673.502232981732959,2827.511178698316598,2736.177687942901684,2736.177687942901684,26.2891960,-80.1227722
92,6.000000000000000,577738.333333333,48283.333333333335759,7514.833333333333030,1986.666666666666742,2037.333333333333258,0.000000000000000,93217.889951151781133,13871.333261042560480,14406.150501288893793,27691.315462664064398,30344.071031495186617,7036.080351132951364,3690.035035592169152,17960.642357494831231,3690.035035592169152,26.3268738,-80.1597824
93,4.000000000000000,310085,20250.000000000000000,2250.000000000000000,1976.750000000000000,1655.500000000000000,0.000000000000000,93217.836134664714336,7288.646232986225186,9105.603300655808198,23453.476469036049821,18309.594519693146140,12937.138591119673947,8245.412726881557319,7030.460629671666538,7030.460629671666538,26.2911472,-80.1470337
94,9.000000000000000,393768.888888889,36000.000000000000000,6000.000000000000000,1977.000000000000000,1589.777777777777828,0.000000000000000,93217.782314838535967,10017.744308490009644,10134.557638226029667,23696.720124094008497,24831.560275310541329,10714.781301866343711,3838.145009866110286,12545.723936504875383,3838.145009866110286,26.3155251,-80.1485901
95,6.000000000000000,602425,23400.000000000000000,5850.333333333333030,2021.000000000000000,2429.666666666666515,0.000000000000000,93217.889953268706449,3601.144391314348468,4090.158951078860355,21511.352680368247093,13321.961335671056077,17947.813302155893325,4002.923146989641737,2641.921833435171266,2641.921833435171266,26.2802544,-80.1367111
96,8.000000000000000,285162.5,25266.250000000000000,6405.375000000000000,1976.250000000000000,1400.000000000000000,0.000000000000000,93217.889953268706449,4036.039200628305480,4497.517170382107906,9140.343381667935319,17886.235017925126158,12922.828850087304090,12517.208565178832941,759.517647958293651,759.517647958293651,26.3111954,-80.1043930
97,6.000000000000000,369173.333333333,14455.000000000000000,7227.500000000000000,1973.000000000000000,1502.166666666666742,0.000000000000000,93217.889953268706449,897.760720784867544,1605.501429842844118,13343.359107333417342,14759.092498382953636,16971.144871596774465,7034.546028767810640,1552.203897078845785,1552.203897078845785,26.2999935,-80.1174850
98,12.000000000000000,231280.833333333,24000.000000000000000,6000.000000000000000,1970.583333333333258,1409.583333333333258,0.000000000000000,93217.782314838535967,2982.326342316738192,3429.137265438760096,10324.805843549560450,22366.823358629324503,8584.731804101789749,16202.663504437941810,3927.128451641536685,3927.128451641536685,26.3233948,-80.1069031
99,6.000000000000000,314648.333333333,16486.666666666667879,8244.333333333333940,1981.833333333333258,1631.833333333333258,0.000000000000000,93217.782314838535967,2537.307275039157048,2632.124779707300149,16516.700660938491637,7400.329783650167883,14897.575997136134902,2599.884094817426103,1227.421857954375582,1227.421857954375582,26.2769737,-80.1167908
100,4.000000000000000,477182.5,77280.000000000000000,7367.500000000000000,1981.750000000000000,2404.250000000000000,0.000000000000000,93217.836131936695892,4285.870654708488473,4874.842094529049064,17982.148732690871839,24421.034333403287746,9969.852050273353598,10206.090968859980421,9284.667655394561734,9284.667655394561734,26.3239899,-80.1303177
101,5.000000000000000,956482,136370.000000000000000,10417.799999999999272,1967.200000000000045,2696.199999999999818,0.200000000000000,93217.836134053621208,8556.335733514419189,8556.335733514419189,4527.956994282941196,20943.051613484527479,9913.143859073268686,17566.174348680142430,1660.907746842729921,1660.907746842729921,26.3187733,-80.0895920
102,23.000000000000000,351390.434782609,31360.869565217391937,2946.478260869565020,1998.260869565217490,1552.347826086956502,0.000000000000000,93217.782312721625203,2455.045361852207861,3514.365047336370480,20203.702947463669261,12704.384866724414678,18466.427780395992158,2876.836388185580745,3660.367816132148619,2876.836388185580745,26.2820377,-80.1332321
103,9.000000000000000,528615.555555556,66224.444444444437977,8278.000000000000000,1964.666666666666742,1813.666666666666742,0.000000000000000,93217.836134053621208,9551.617038369910006,9649.651789620975251,4311.430352322031467,14836.829760154274481,16094.598566645332539,13317.645939957221344,2403.522589219021029,2403.522589219021029,26.3016262,-80.0897217
104,13.000000000000000,618433.076923077,91330.000000000000000,7610.846153846154266,1962.615384615384528,1786.769230769230717,0.000000000000000,93217.782314838535967,9878.753878244853695,9934.913897726561117,5760.765305020450796,12383.461881615454331,18521.455065938862390,11847.666399114970773,4209.794062083674362,4209.794062083674362,26.2948627,-80.0906448
105,14.000000000000000,277867.142857143,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0.000000000000000,93217.782314838535967,6606.947599264861310,7140.756842208089438,21192.809492800672160,19618.387479147022532,13067.155649136668217,7970.103447764860903,8302.576394972478738,7970.103447764860903,26.3019466,-80.1417542
106,12.000000000000000,265755,31161.666666666667879,7790.250000000000000,1964.333333333333258,1415.250000000000000,0.000000000000000,93217.782312721625203,2888.369001591825509,2899.307408185251916,10164.467260565972538,20079.986032328753936,10839.055431231321563,14057.351540024003043,2634.338637418595226,2634.338637418595226,26.3170776,-80.1069489
107,8.000000000000000,705958.75,108317.500000000000000,9041.000000000000000,1964.625000000000000,2194.750000000000000,0.125000000000000,93217.782314838535967,10812.360072187690093,10861.064357998375272,3558.939583718528411,14525.807791881718003,16895.997447707046376,13944.753574814989406,3711.518430373741921,3711.518430373741921,26.2997990,-80.0862656
108,8.000000000000000,573485,66638.750000000000000,8329.875000000000000,1965.625000000000000,2195.000000000000000,0.000000000000000,93217.836134053621208,11207.431202575822681,11225.530681940477734,3610.290639711149652,14157.902478087285999,17429.139319242134661,13958.993027605800307,4228.639580339260647,4228.639580339260647,26.2984390,-80.0854111
109,8.000000000000000,392461.25,29781.250000000000000,7445.500000000000000,1961.375000000000000,1569.625000000000000,0.000000000000000,93217.889953268706449,6485.855713170793024,6497.839702967301491,7859.286560806746820,13424.042434326451257,17070.455127695473493,9995.118023074139273,2585.535094507483791,2585.535094507483791,26.2989826,-80.1001511
110,8.000000000000000,385883.75,61748.750000000000000,4284.125000000000000,1997.250000000000000,1652.750000000000000,0.000000000000000,93217.889953268706449,12510.839765434200672,13047.304486535560500,27130.939294529303879,24368.096062483684364,7174.836047234296529,4525.158103697819570,12939.994957123939457,4525.158103697819570,26.3034077,-80.1599579
111,15.000000000000000,315744.666666667,20850.000000000000000,2316.666666666666515,1974.533333333333303,1696.133333333333439,0.000000000000000,93217.782312721625203,5004.884897828363137,7214.081668511213138,21328.016819822118123,16289.944363461590910,15080.364178781668670,6095.321319358235996,6197.918371015563935,6095.321319358235996,26.2902031,-80.1401062
112,6.000000000000000,331831.666666667,29600.000000000000000,7400.000000000000000,1973.166666666666742,1867.500000000000000,0.000000000000000,93217.889953268706449,3255.668770094143383,3594.174100498191365,10027.674996158775684,22180.259559333062498,8809.237157547402603,16145.593333873348456,3603.038325216567046,3603.038325216567046,26.3229389,-80.1060333
113,9.000000000000000,640021.111111111,68976.666666666671517,8622.000000000000000,1958.666666666666742,2059.222222222222172,0.000000000000000,93217.836134053621208,9000.645562167330354,9315.048164990061196,4198.560945103098675,17075.785812379035633,13811.770078580822883,14719.336309121474187,1964.421855847754387,1964.421855847754387,26.3079433,-80.0896759
114,8.000000000000000,550868.75,64000.000000000000000,8000.000000000000000,1955.875000000000000,1769.125000000000000,0.000000000000000,93217.782314838535967,9817.690114223343699,9903.810956783270740,3263.708832087743758,18932.031160311755229,12387.628239862782721,16662.412734863559308,3126.083531779799159,3126.083531779799159,26.3124332,-80.0861664
115,8.000000000000000,361402.5,18125.000000000000000,7250.000000000000000,1964.125000000000000,1618.000000000000000,0.000000000000000,93217.836134053621208,1605.180342776333873,2812.954310126255677,19507.176504695096810,11913.855594573829876,17938.831270811551803,2011.578787485761040,4001.630756710158494,2011.578787485761040,26.2815704,-80.1306305
116,3.000000000000000,444586.666666667,42000.000000000000000,7000.000000000000000,1982.333333333333258,2171.333333333333485,0.000000000000000,93217.782312721625203,6217.969942718742459,6511.500615273152107,20594.054807681484817,19733.449032773554791,13504.825321491127397,8046.296959820875600,7984.492618701869105,7984.492618701869105,26.3037415,-80.1400070
117,8.000000000000000,536076.25,35185.000000000000000,8796.750000000000000,1961.750000000000000,1741.875000000000000,0.000000000000000,93217.889951151781133,6603.475556601541030,6625.546755655548623,6448.917992569194212,19554.762657767696510,10927.950999463415428,15443.213527690806586,1191.076400944079296,1191.076400944079296,26.3156528,-80.0956802
118,20.000000000000000,346562,27078.000000000000000,1805.049999999999955,1999.599999999999909,1411.099999999999909,0.000000000000000,93217.836131936695892,7626.163891957407031,7788.252687514122044,5503.729580498777977,18176.533494709012302,12412.786201361333951,14831.958186311225290,922.532289675594598,922.532289675594598,26.3115749,-80.0931168
119,8.000000000000000,479343.75,52497.500000000000000,8749.500000000000000,1978.875000000000000,2108.625000000000000,0.000000000000000,93217.836134053621208,5416.938433021922719,6692.216955528979270,20491.107778538585990,17959.550174061387224,14269.182302891920699,7718.192121670669621,7160.820348462753827,7160.820348462753827,26.2978687,-80.1391830
120,8.000000000000000,342711.25,28326.250000000000000,7081.250000000000000,1960.000000000000000,1480.000000000000000,0.000000000000000,93217.889951151781133,4825.996872015919507,4840.023521096823970,9008.720910829539207,14612.976402701779080,16131.463546162176499,9809.857019851981022,2518.255294955064528,2518.255294955064528,26.3021698,-80.1044617
121,11.000000000000000,309734.545454545,24104.545454545455868,1865.000000000000000,1979.000000000000000,1620.636363636363740,0.000000000000000,93217.782312721625203,2736.507587755769237,4888.798744231658020,18107.208459751611372,15646.231229982107834,16954.585755903950485,5638.697261401647665,4548.342581600812991,4548.342581600812991,26.2955666,-80.1313934
122,7.000000000000000,335381.428571429,16178.571428571429351,8088.285714285714675,1972.857142857142890,1452.714285714285779,0.000000000000000,93217.782312110517523,2865.724882162789072,3072.121559302735932,11409.904026258653175,13999.335354275764985,17084.285626238379336,7688.260864422663872,1565.333968341451055,1565.333968341451055,26.2995052,-80.1114197
123,8.000000000000000,426807.5,63902.500000000000000,4260.125000000000000,1981.000000000000000,1994.625000000000000,0.000000000000000,93217.836134053621208,6786.884313340621702,7547.044562122674506,20600.142504280323919,26260.764845746933133,11044.072962861439009,8122.191970769780710,11894.220715296980416,8122.191970769780710,26.3262939,-80.1381073
124,14.000000000000000,342385,38757.857142857144936,4964.714285714285325,1980.000000000000000,1719.071428571428669,0.000000000000000,93217.782314838535967,5249.155338930953803,5280.557380862192076,18711.763500401826605,23146.661177130594297,11944.235204446827993,9006.407519336127734,9193.644238326436607,9006.407519336127734,26.3190422,-80.1329498
125,6.000000000000000,1293773.33333333,264000.000000000000000,9000.000000000000000,1975.166666666666742,3056.666666666666515,0.666666666666667,93217.782314838535967,12073.447861662943978,12210.491524194978410,2107.386231527219479,15494.829907610735972,16708.920777281695337,15424.937343598989173,4740.472308386454642,4740.472308386454642,26.3011246,-80.0819244
126,3.000000000000000,306770,19870.000000000000000,9934.333333333333940,1962.333333333333258,1215.666666666666742,0.000000000000000,93217.889951151781133,2266.775239615848022,4094.805465068091507,15205.774426138461422,9774.615051761922587,17685.855804641658324,2297.827213027014295,3701.382470106017536,2297.827213027014295,26.2846508,-80.1175995
127,1.000000000000000,508770,39790.000000000000000,9947.000000000000000,1974.000000000000000,2054.000000000000000,0.000000000000000,93217.782312721625203,6870.518044153804112,6872.074887805402795,6249.604889188998641,21049.701134353588714,9450.250745017896406,16816.683980394194805,12.265130188825337,12.265130188825337,26.3197079,-80.0947876
