OID_,PARCEL_ID,JV,LND_VAL,LND_SQFOOT,ACT_YR_BLT,TOT_LVG_AREA,WaterAccess,Hwy_Acc_NEAR_DIST,Hwy_NEAR_DIST,Beach_Acc_NEAR_DIST,Grocery_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long
117,474233070110.000000000000000,607930.000000000000000,79170.000000000000000,5655.000000000000000,1985.000000000000000,2949.000000000000000,0,29544.333127025500289,12334.219754974055832,26170.482117692554311,29544.333127025500289,4444.444254529716090,26.3271089,-80.15451972
118,474233070120.000000000000000,608360.000000000000000,79380.000000000000000,5670.000000000000000,1985.000000000000000,2949.000000000000000,0,29570.035239707700384,12377.467590258405835,26213.567732070056081,29570.035239707700384,4424.473240373613407,26.32710911,-80.1546518
119,474233070130.000000000000000,569430.000000000000000,73000.000000000000000,5214.000000000000000,1985.000000000000000,2752.000000000000000,0,29599.145144651523879,12420.462794566941739,26256.901533909520367,29599.145144651523879,4408.736186089792682,26.32712113,-80.15478342
120,474233070140.000000000000000,663170.000000000000000,129210.000000000000000,9229.000000000000000,1987.000000000000000,2949.000000000000000,0,29681.882323677764361,12519.362257919017793,26358.765379321510409,29681.882323677764361,4391.067113637780494,26.32720151,-80.15508747
121,474236090360.000000000000000,345970.000000000000000,31120.000000000000000,7779.000000000000000,1972.000000000000000,1984.000000000000000,0,23833.060018288997526,2923.805147366554138,11000.941522710518257,23833.060018288997526,4971.925789831134352,26.32689214,-80.10787228
122,474236090010.000000000000000,381170.000000000000000,31900.000000000000000,7976.000000000000000,1973.000000000000000,2084.000000000000000,0,23837.966040057712235,2771.965630908427556,11147.974828340002205,23837.966040057712235,5094.030434243612035,26.32686556,-80.10833489
123,474236090020.000000000000000,379210.000000000000000,27990.000000000000000,6998.000000000000000,1978.000000000000000,2189.000000000000000,0,23846.627547446532844,2697.168546081624299,11221.859510103658977,23846.627547446532844,5158.145638995650188,26.32686866,-80.10856378
124,474236090030.000000000000000,249160.000000000000000,27990.000000000000000,6998.000000000000000,1978.000000000000000,1235.000000000000000,0,23854.261249862207478,2627.298619803156726,11290.731202007440515,23854.261249862207478,5217.919075282151425,26.32686972,-80.10877747
125,474236090040.000000000000000,452300.000000000000000,27990.000000000000000,6998.000000000000000,1978.000000000000000,2339.000000000000000,0,23862.097457881882292,2557.429327946012108,11359.615987036511797,23862.097457881882292,5277.943242101503529,26.32687078,-80.10899116
126,474236090050.000000000000000,257910.000000000000000,27990.000000000000000,6998.000000000000000,1978.000000000000000,1311.000000000000000,0,23870.136733745010133,2487.559729110951594,11428.514700174371683,23870.136733745010133,5338.210836699184256,26.32687185,-80.10920486
127,474236090060.000000000000000,244820.000000000000000,27990.000000000000000,6998.000000000000000,1975.000000000000000,1235.000000000000000,0,23878.378144726080791,2417.690437254279914,11497.426336828744752,23878.378144726080791,5398.712823392721475,26.32687291,-80.10941855
128,474236090070.000000000000000,320430.000000000000000,31850.000000000000000,7963.000000000000000,1979.000000000000000,1706.000000000000000,0,23886.644131747128995,2342.885166435726205,11571.037720133694165,23886.644131747128995,5463.312609703517410,26.32687189,-80.1096472
129,474233042470.000000000000000,579740.000000000000000,78910.000000000000000,11273.000000000000000,1986.000000000000000,1838.000000000000000,0,29799.863669720067264,12747.790610361165818,26583.645726562979689,29799.863669720067264,4276.687404516017523,26.3271382,-80.15578342
130,474233042460.000000000000000,431350.000000000000000,47590.000000000000000,6798.000000000000000,1985.000000000000000,1433.000000000000000,0,29854.682531223850674,12825.586064820241518,26662.257889314158092,29854.682531223850674,4256.107181401644084,26.32716525,-80.15602166
131,474233042450.000000000000000,454140.000000000000000,44340.000000000000000,6334.000000000000000,1985.000000000000000,1514.000000000000000,0,29891.018590662366478,12892.135267187089994,26728.001371560640109,29891.018590662366478,4227.430044448185072,26.32715228,-80.15622455
132,474233042441.000000000000000,384720.000000000000000,38220.000000000000000,5460.000000000000000,1985.000000000000000,1423.000000000000000,0,29926.496849742547056,12951.097373343642175,26786.701387777058699,29926.496849742547056,4206.416003337524671,26.32715165,-80.15640459
133,474233042440.000000000000000,480670.000000000000000,35530.000000000000000,5075.000000000000000,1986.000000000000000,1871.000000000000000,0,29958.417556007814710,13003.758946135061706,26839.152967957386863,29958.417556007814710,4188.458009685277830,26.32715167,-80.15656539
134,474233042430.000000000000000,353090.000000000000000,35530.000000000000000,5075.000000000000000,1985.000000000000000,1242.000000000000000,0,29989.227045380226627,13054.496205359977466,26889.687791263790132,29989.227045380226627,4171.712140210029247,26.32715169,-80.15672033
135,474233042420.000000000000000,614800.000000000000000,44310.000000000000000,6330.000000000000000,1985.000000000000000,1896.000000000000000,0,30023.910656640859088,13111.507062126906021,26946.471065921206900,30023.910656640859088,4153.555048171479939,26.32715172,-80.15689441
136,474234050012.000000000000000,312100.000000000000000,21600.000000000000000,1200.000000000000000,1984.000000000000000,1204.000000000000000,0,28460.096327055845904,10382.719607437300510,24230.566478315693530,28460.096327055845904,5650.026576040257169,26.32720037,-80.14856277
137,474233042410.000000000000000,433540.000000000000000,38220.000000000000000,5460.000000000000000,1986.000000000000000,1797.000000000000000,0,30059.836734938933660,13170.442807623267072,27005.171396239584283,30059.836734938933660,4135.527630200421299,26.32715174,-80.15707438
138,474233042401.000000000000000,528720.000000000000000,35530.000000000000000,5075.000000000000000,1985.000000000000000,1879.000000000000000,0,30091.999533392354351,13223.104836769098256,27057.622920234225603,30091.999533392354351,4120.065803458402115,26.32715176,-80.15723519
139,474233042400.000000000000000,464670.000000000000000,35530.000000000000000,5075.000000000000000,1985.000000000000000,1604.000000000000000,0,30123.042291043020668,13273.842503359417606,27108.157771635171230,30123.042291043020668,4105.753960038755395,26.32715178,-80.15739012
140,474233042390.000000000000000,398200.000000000000000,44310.000000000000000,6330.000000000000000,1985.000000000000000,1251.000000000000000,0,30157.986607654063846,13330.853831885026011,27164.941018201912811,30157.986607654063846,4090.363421004971315,26.3271518,-80.15756421
141,474233042380.000000000000000,461950.000000000000000,38220.000000000000000,5460.000000000000000,1986.000000000000000,1978.000000000000000,0,30194.181360043046880,13389.789384005534885,27223.640722851661849,30194.181360043046880,4075.231701295750554,26.32715183,-80.15774417
142,474233042371.000000000000000,527190.000000000000000,35530.000000000000000,5075.000000000000000,1986.000000000000000,2085.000000000000000,0,30226.583549078630313,13442.451829313558846,27276.092246849460935,30226.583549078630313,4062.386062873352785,26.32715184,-80.15790498
143,474233042370.000000000000000,436960.000000000000000,35530.000000000000000,5075.000000000000000,1986.000000000000000,1960.000000000000000,0,30257.855962739988172,13493.189901682573691,27326.627070156566333,30257.855962739988172,4050.619742539889103,26.32715186,-80.15805991
144,474233042360.000000000000000,590940.000000000000000,44310.000000000000000,6330.000000000000000,1986.000000000000000,2432.000000000000000,0,30293.058030996129673,13550.201661086301101,27383.410344813863048,30293.058030996129673,4038.118711090681700,26.32715188,-80.158234
145,474233042350.000000000000000,475800.000000000000000,38220.000000000000000,5460.000000000000000,1986.000000000000000,1978.000000000000000,0,30329.518639496905962,13609.138646304225404,27442.111030101008510,30329.518639496905962,4026.004061433586685,26.32715191,-80.15841396
146,474233042341.000000000000000,497840.000000000000000,35530.000000000000000,5075.000000000000000,1986.000000000000000,2103.000000000000000,0,30362.157289350907377,13661.801478759518432,27494.562582190061221,30362.157289350907377,4015.879998603406875,26.32715193,-80.15857477
147,474233042340.000000000000000,508470.000000000000000,35530.000000000000000,5075.000000000000000,1986.000000000000000,2081.000000000000000,0,30393.656299282887630,13712.539937800420375,27545.097377405672887,30393.656299282887630,4006.756600878931295,26.32715194,-80.1587297
148,474233042330.000000000000000,480580.000000000000000,44310.000000000000000,6330.000000000000000,1986.000000000000000,1869.000000000000000,0,30429.111968319804873,13769.551797540085317,27601.880297090130625,30429.111968319804873,3997.249217244467673,26.32715196,-80.15890379
149,474233042320.000000000000000,458810.000000000000000,38220.000000000000000,5460.000000000000000,1986.000000000000000,1978.000000000000000,0,30465.834334659823071,13828.488873750999119,27660.580683590229455,30465.834334659823071,3988.254974979251983,26.32715199,-80.15908376
150,474233042310.000000000000000,525870.000000000000000,35530.000000000000000,5075.000000000000000,1987.000000000000000,1978.000000000000000,0,30498.706337470979634,13881.151737962234620,27713.031964984213118,30498.706337470979634,3980.939639277065908,26.32715201,-80.15924456
151,474233042301.000000000000000,560860.000000000000000,55910.000000000000000,7987.000000000000000,1986.000000000000000,1798.000000000000000,0,30543.423940683303954,13947.042714190982224,27779.156727695171867,30543.423940683303954,3977.138498688711024,26.32716421,-80.15944604
152,474233042300.000000000000000,657530.000000000000000,78230.000000000000000,11176.000000000000000,1986.000000000000000,2168.000000000000000,0,30587.334952704626630,14030.034976992097654,27860.660351268521481,30587.334952704626630,3958.197861275379182,26.32713607,-80.15969881
153,474233081700.000000000000000,431980.000000000000000,63000.000000000000000,9000.000000000000000,1986.000000000000000,1494.000000000000000,0,31079.136031791709684,14797.089176534169383,28625.275293800019426,31079.136031791709684,3965.026923209286906,26.3271523,-80.16204136
154,474233081690.000000000000000,602590.000000000000000,52500.000000000000000,7500.000000000000000,1986.000000000000000,2129.000000000000000,0,31132.197850992481108,14879.573135324140821,28707.425500571749581,31132.197850992481108,3973.970640568630643,26.32715232,-80.16229321
155,474233081680.000000000000000,535880.000000000000000,52500.000000000000000,7500.000000000000000,1987.000000000000000,1959.000000000000000,0,31180.545904811206128,14954.558587286588590,28782.107253445647075,31180.545904811206128,3983.565554931333736,26.32715234,-80.16252218
156,474233081670.000000000000000,514020.000000000000000,52500.000000000000000,7500.000000000000000,1987.000000000000000,2004.000000000000000,0,31229.000187602083315,15029.544484464144261,28856.789417470728949,31229.000187602083315,3994.546847272770719,26.32715236,-80.16275114
157,474233081660.000000000000000,570560.000000000000000,52500.000000000000000,7500.000000000000000,1987.000000000000000,2058.000000000000000,0,31277.558537113898637,15104.530211170860639,28931.471198432278470,31277.558537113898637,4006.901405408211303,26.32715238,-80.1629801
158,474233081650.000000000000000,495440.000000000000000,52500.000000000000000,7500.000000000000000,1987.000000000000000,1696.000000000000000,0,31326.222103500465892,15179.516715507388653,29006.153689335194940,31326.222103500465892,4020.618033256075250,26.3271524,-80.16320907
159,474233081640.000000000000000,533840.000000000000000,52500.000000000000000,7500.000000000000000,1987.000000000000000,1938.000000000000000,0,31374.989045896982134,15254.502700431627090,29080.835526481954730,31374.989045896982134,4035.681954681785101,26.32715242,-80.16343803
160,474233081630.000000000000000,444760.000000000000000,52500.000000000000000,7500.000000000000000,1987.000000000000000,1623.000000000000000,0,31423.859277785737504,15329.489156193276358,29155.517662416350504,31423.859277785737504,4052.078018239160428,26.32715244,-80.16366699
161,474233081620.000000000000000,539220.000000000000000,52500.000000000000000,7500.000000000000000,1987.000000000000000,1958.000000000000000,0,31472.831888286520552,15404.475424784237475,29230.199443380934099,31472.831888286520552,4069.789976961772936,26.32715246,-80.16389596
162,474233081610.000000000000000,555580.000000000000000,63000.000000000000000,9000.000000000000000,1987.000000000000000,2038.000000000000000,0,31526.820324457366951,15486.960626636888264,29312.349593971295690,31526.820324457366951,4090.773358778155853,26.32715248,-80.16414782
