OID_,COUNT,MEAN_JV,MEAN_LND_VAL,MEAN_LND_SQFOOT,MEAN_ACT_YR_BLT,MEAN_TOT_LVG_AREA,MEAN_WaterAccess,SHAPE_Length,SHAPE_Area,Grocery_NEAR_DIST,NEAR_FID,Hwy_Acc_NEAR_DIST,Hwy_NEAR_DIST,A_School_NEAR_DIST,B_School_NEAR_DIST,C_School_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long,Beach_NEAR_DIST
80,2.000000000000000,1301740.000000000000000,432000.000000000000000,10800.000000000000000,1972.000000000000000,2777.500000000000000,1.000000000000000,1136.514068024633389,93217.836131936695892,3464.771807847192122,,12443.977879306748946,12152.502828207429047,15993.285182829369660,16077.167903065217615,4784.198182509463550,4784.198182509463550,717026.125043906271458,957228.920609212131239,1427.23199588005
81,3.000000000000000,1158580.000000000000000,367403.333333333313931,10853.333333333333940,1976.666666666666742,2912.000000000000000,1.000000000000000,1136.513739954635412,93217.782314838535967,3240.679144402840393,,12165.658791739104345,11916.027439889374364,16074.524501174140823,15749.085237774856068,4541.729111495757024,4541.729111495757024,716862.083377238828689,956944.792149327695370,1755.11797847221
82,8.000000000000000,242282.500000000000000,17030.000000000000000,8515.250000000000000,1958.000000000000000,1039.250000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,6909.060968013326601,,4200.965513088571242,2857.815771169577602,17260.409632554474229,2648.897510375113143,3704.382542158271917,2648.897510375113143,709808.291710573714226,945863.780518744140863,14881.1181015555
83,13.000000000000000,317799.230769230751321,20942.307692307691468,2326.923076923077133,1976.461538461538566,1687.384615384615472,0.000000000000000,1136.514396106913182,93217.889951151781133,5197.809472767793523,,8457.061020129591270,6659.109115296428172,13593.290716064728258,7590.849386385008984,6525.325621266283633,6525.325621266283633,712104.875043906271458,936203.411552121862769,22977.6012466551
84,3.000000000000000,466573.333333333313931,30730.000000000000000,7682.000000000000000,1968.666666666666742,1635.000000000000000,0.000000000000000,1136.514068037537982,93217.836134053621208,1418.634381634835336,,7452.877933245625172,7445.577580745317391,10773.859561144479812,16087.936016981422654,1191.507009332838379,1191.507009332838379,721619.291710573714226,953251.121624027844518,5607.14282054264
85,6.000000000000000,701536.666666666627862,144735.000000000000000,8894.000000000000000,1957.666666666666742,1647.833333333333258,0.333333333333333,1136.514396106913182,93217.889951151781133,2781.515974247735357,,11665.846450294615352,11364.710889526479150,14891.882414303194309,16119.349398996131640,4128.505006232498999,4128.505006232498999,718010.375043906271458,956660.663616536068730,1857.19456658846
86,8.000000000000000,622073.750000000000000,67271.250000000000000,8408.875000000000000,1957.375000000000000,1856.125000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,1361.162976514557840,,10430.913952349681495,10024.912889164326771,14745.871742846675261,14866.280796775212366,2708.868119582298732,2708.868119582298732,717846.333377238828689,955240.021116619929671,3255.13634119464
87,13.000000000000000,318901.538461538439151,16232.307692307691468,1254.692307692307622,1985.000000000000000,1421.846153846153811,0.000000000000000,1136.513739954635412,93217.782314838535967,1962.454966089632990,,12604.560930325942536,12205.510804388160977,8816.742734836547243,3592.611527857455258,16229.283984772684562,3592.611527857455258,724736.083377238828689,933077.998019494116306,25936.6227961008
88,1.000000000000000,1096220.000000000000000,432000.000000000000000,10800.000000000000000,1957.000000000000000,2232.000000000000000,1.000000000000000,1136.513739941730591,93217.782312721625203,2823.461843592020159,,11616.816025777538016,11443.076344754095771,16255.660588053948231,15092.919695558708554,4092.753906042436029,4092.753906042436029,716534.000043906271458,956376.535083744674921,2411.05087789545
89,5.000000000000000,277314.000000000000000,15572.000000000000000,1297.599999999999909,1983.000000000000000,1192.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,410.492833574726149,,11832.831455654915771,11740.686619104506462,9900.260266345372656,2861.456759658589363,14755.515991393787772,2861.456759658589363,723095.666710573714226,933646.255085077136755,25264.0736765531
90,8.000000000000000,213435.000000000000000,29978.750000000000000,7494.125000000000000,1974.000000000000000,1144.625000000000000,0.000000000000000,1136.514396106913182,93217.889951151781133,4472.851261142153817,,3830.278249786165361,3766.469697732563873,11334.024028707568505,13963.417151338884651,2215.612644850345077,2215.612644850345077,721455.250043906271458,949557.451116954907775,9285.67922828021
91,9.000000000000000,363938.888888888875954,15602.222222222222626,7801.555555555555657,1973.777777777777828,1483.444444444444343,0.000000000000000,1136.513739954635412,93217.782314838535967,5686.767565424491295,,5042.485136928751672,216.062087063475275,19673.502232981732959,2827.511178698316598,2736.177687942901684,2736.177687942901684,711776.791710573714226,943590.752584494650364,16031.7603008441
92,6.000000000000000,577738.333333333372138,48283.333333333335759,7514.833333333333030,1986.666666666666742,2037.333333333333258,0.000000000000000,1136.514396106913182,93217.889951151781133,3083.103031684287544,,14406.150501288893793,13871.333261042560480,7036.080351132951364,3690.035035592169152,17960.642357494831231,3690.035035592169152,725392.250043906271458,931373.226986786350608,27691.3154626641
93,4.000000000000000,310085.000000000000000,20250.000000000000000,2250.000000000000000,1976.750000000000000,1655.500000000000000,0.000000000000000,1136.514068041263499,93217.836134664714336,5330.443760056570682,,9105.603300655808198,7288.646232986225186,12937.138591119673947,8245.412726881557319,7030.460629671666538,7030.460629671666538,712432.958377238828689,935635.154559444985352,23453.476469036
94,9.000000000000000,393768.888888888875954,36000.000000000000000,6000.000000000000000,1977.000000000000000,1589.777777777777828,0.000000000000000,1136.513739954635412,93217.782314838535967,1400.181944297695964,,10134.557638226029667,10017.744308490009644,10714.781301866343711,3838.145009866110286,12545.723936504875383,3838.145009866110286,721291.208377238828689,935066.897584997117519,23696.720124094
95,6.000000000000000,602425.000000000000000,23400.000000000000000,5850.333333333333030,2021.000000000000000,2429.666666666666515,0.000000000000000,1136.514396119818002,93217.889953268706449,7705.839270768912684,,4090.158951078860355,3601.144391314348468,17947.813302155893325,4002.923146989641737,2641.921833435171266,2641.921833435171266,708495.958377238828689,939044.696551954373717,21511.3526803682
96,8.000000000000000,285162.500000000000000,25266.250000000000000,6405.375000000000000,1976.250000000000000,1400.000000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,3690.912389628337223,,4497.517170382107906,4036.039200628305480,12922.828850087304090,12517.208565178832941,759.517647958293651,759.517647958293651,719814.833377238828689,949557.451116954907775,9140.34338166794
97,6.000000000000000,369173.333333333313931,14455.000000000000000,7227.500000000000000,1973.000000000000000,1502.166666666666742,0.000000000000000,1136.514396119818002,93217.889953268706449,4691.902403093734392,,1605.501429842844118,897.760720784867544,16971.144871596774465,7034.546028767810640,1552.203897078845785,1552.203897078845785,715713.791710573714226,945295.523617202416062,13343.3591073334
98,12.000000000000000,231280.833333333343035,24000.000000000000000,6000.000000000000000,1970.583333333333258,1409.583333333333258,0.000000000000000,1136.513739954635412,93217.782314838535967,6622.180261378684918,,3429.137265438760096,2982.326342316738192,8584.731804101789749,16202.663504437941810,3927.128451641536685,3927.128451641536685,724243.958377238828689,948705.065518580377102,10324.8058435496
99,6.000000000000000,314648.333333333313931,16486.666666666667879,8244.333333333333940,1981.833333333333258,1631.833333333333258,0.000000000000000,1136.513739954635412,93217.782314838535967,6640.613179125332863,,2632.124779707300149,2537.307275039157048,14897.575997136134902,2599.884094817426103,1227.421857954375582,1227.421857954375582,707347.666710573714226,945579.652149993926287,16516.7006609385
100,4.000000000000000,477182.500000000000000,77280.000000000000000,7367.500000000000000,1981.750000000000000,2404.250000000000000,0.000000000000000,1136.514068024633389,93217.836131936695892,6819.016825188304210,,4874.842094529049064,4285.870654708488473,9969.852050273353598,10206.090968859980421,9284.667655394561734,9284.667655394561734,724408.000043906271458,941033.596044546458870,17982.1487326909
101,4.000000000000000,752900.000000000000000,74332.500000000000000,10619.000000000000000,1968.250000000000000,2446.000000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,1201.265523148459124,,8556.335733514419189,8556.335733514419189,9913.143859073268686,17566.174348680142430,1660.907746842729921,1660.907746842729921,722603.541710573714226,954387.635609379503876,4527.95699428294
102,23.000000000000000,351390.434782608703244,31360.869565217391937,2946.478260869565020,1998.260869565217490,1552.347826086956502,0.000000000000000,1136.513739941730591,93217.782312721625203,7064.549494527632305,,3514.365047336370480,2455.045361852207861,18466.427780395992158,2876.836388185580745,3660.367816132148619,2876.836388185580745,709152.125043906271458,940181.210519079118967,20203.7029474637
103,9.000000000000000,528615.555555555503815,66224.444444444437977,8278.000000000000000,1964.666666666666742,1813.666666666666742,0.000000000000000,1136.514068037537982,93217.836134053621208,828.291221168880497,,9649.651789620975251,9551.617038369910006,16094.598566645332539,13317.645939957221344,2403.522589219021029,2403.522589219021029,716369.958377238828689,954387.635609379503876,4311.43035232203
104,13.000000000000000,618433.076923076878302,91330.000000000000000,7610.846153846154266,1962.615384615384528,1786.769230769230717,0.000000000000000,1136.513739954635412,93217.782314838535967,1678.386835500212101,,9934.913897726561117,9878.753878244853695,18521.455065938862390,11847.666399114970773,4209.794062083674362,4209.794062083674362,713909.333377238828689,954103.507149495068006,5760.76530502045
105,14.000000000000000,277867.142857142840512,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,1978.917352678103498,,7140.756842208089438,6606.947599264861310,13067.155649136668217,7970.103447764860903,8302.576394972478738,7970.103447764860903,716369.958377238828689,937339.925519246724434,21192.8094928007
106,12.000000000000000,265755.000000000000000,31161.666666666667879,7790.250000000000000,1964.333333333333258,1415.250000000000000,0.000000000000000,1136.513739941730591,93217.782312721625203,5451.589652918314641,,2899.307408185251916,2888.369001591825509,10839.055431231321563,14057.351540024003043,2634.338637418595226,2634.338637418595226,721947.375043906271458,948705.065518580377102,10164.467260566
107,8.000000000000000,705958.750000000000000,108317.500000000000000,9041.000000000000000,1964.625000000000000,2194.750000000000000,0.125000000000000,1136.513739954635412,93217.782314838535967,2035.575197005028031,,10861.064357998375272,10812.360072187690093,16895.997447707046376,13944.753574814989406,3711.518430373741921,3711.518430373741921,715713.791710573714226,955524.149649411556311,3558.93958371853
108,8.000000000000000,573485.000000000000000,66638.750000000000000,8329.875000000000000,1965.625000000000000,2195.000000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,2474.942765240405606,,11225.530681940477734,11207.431202575822681,17429.139319242134661,13958.993027605800307,4228.639580339260647,4228.639580339260647,715221.666710573714226,955808.278109295759350,3610.29063971115
109,8.000000000000000,392461.250000000000000,29781.250000000000000,7445.500000000000000,1961.375000000000000,1569.625000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,2240.373710456443405,,6497.839702967301491,6485.855713170793024,17070.455127695473493,9995.118023074139273,2585.535094507483791,2585.535094507483791,715385.708377238828689,950978.093616871163249,7859.28656080675
110,8.000000000000000,385883.750000000000000,61748.750000000000000,4284.125000000000000,1997.250000000000000,1652.750000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,4806.441670896997493,,13047.304486535560500,12510.839765434200672,7174.836047234296529,4525.158103697819570,12939.994957123939457,4525.158103697819570,716862.083377238828689,931373.226986786350608,27130.9392945293
111,15.000000000000000,315744.666666666686069,20850.000000000000000,2316.666666666666515,1974.533333333333303,1696.133333333333439,0.000000000000000,1136.513739941730591,93217.782312721625203,4356.432382633583074,,7214.081668511213138,5004.884897828363137,15080.364178781668670,6095.321319358235996,6197.918371015563935,6095.321319358235996,712104.875043906271458,937908.182584829628468,21328.0168198221
